1,COLEG.SAGR.CORAZON DE JESUS,LIBERTAD 286,MERLO (PARTE),652,6
2,COLEG.SAGR.CORAZON DE JESUS,LIBERTAD 286,MERLO (PARTE),652,6
3,COLEG.SAGR.CORAZON DE JESUS,LIBERTAD 286,MERLO (PARTE),652,6
4,COLEG.SAGR.CORAZON DE JESUS,LIBERTAD 286,MERLO (PARTE),652,6
5,COLEG.SAGR.CORAZON DE JESUS,LIBERTAD 286,MERLO (PARTE),652,6
6,COLEG.SAGR.CORAZON DE JESUS,LIBERTAD 286,MERLO (PARTE),652,6
7,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
8,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
9,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
10,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
11,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
12,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
13,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
14,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
15,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
16,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
17,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
18,ESCUELA EP NRO45/ES NRO43,VERGARA 360,MERLO (PARTE),652,12
19,ESCUELA EP NRO47,CONSTITUCION 352,MERLO (PARTE),652,10
20,ESCUELA EP NRO47,CONSTITUCION 352,MERLO (PARTE),652,10
21,ESCUELA EP NRO47,CONSTITUCION 352,MERLO (PARTE),652,10
22,ESCUELA EP NRO47,CONSTITUCION 352,MERLO (PARTE),652,10
23,ESCUELA EP NRO47,CONSTITUCION 352,MERLO (PARTE),652,10
24,ESCUELA EP NRO47,CONSTITUCION 352,MERLO (PARTE),652,10
25,ESCUELA EP NRO47,CONSTITUCION 352,MERLO (PARTE),652,10
26,ESCUELA EP NRO47,CONSTITUCION 352,MERLO (PARTE),652,10
27,ESCUELA EP NRO47,CONSTITUCION 352,MERLO (PARTE),652,10
28,ESCUELA EP NRO47,CONSTITUCION 352,MERLO (PARTE),652,10
29,ESCUELA EP NRO3,LIBERTAD 790,MERLO (PARTE),652,11
30,ESCUELA EP NRO3,LIBERTAD 790,MERLO (PARTE),652,11
31,ESCUELA EP NRO3,LIBERTAD 790,MERLO (PARTE),652,11
32,ESCUELA EP NRO3,LIBERTAD 790,MERLO (PARTE),652,11
33,ESCUELA EP NRO3,LIBERTAD 790,MERLO (PARTE),652,11
34,ESCUELA EP NRO3,LIBERTAD 790,MERLO (PARTE),652,11
35,ESCUELA EP NRO3,LIBERTAD 790,MERLO (PARTE),652,11
36,ESCUELA EP NRO3,LIBERTAD 790,MERLO (PARTE),652,11
37,ESCUELA EP NRO3,LIBERTAD 790,MERLO (PARTE),652,11
38,ESCUELA EP NRO3,LIBERTAD 790,MERLO (PARTE),652,11
39,ESCUELA EP NRO3,LIBERTAD 790,MERLO (PARTE),652,11
40,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
41,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
42,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
43,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
44,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
45,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
46,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
47,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
48,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
49,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
50,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
51,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
52,ESCUELA EP NRO8,RODRIGUEZ PEÑA 145,MERLO (PARTE),652,13
53,ESCUELA DE ORIENTACION,JUAN M.DE ROSAS 1165,MERLO (PARTE),652,5
54,ESCUELA DE ORIENTACION,JUAN M.DE ROSAS 1165,MERLO (PARTE),652,5
55,ESCUELA DE ORIENTACION,JUAN M.DE ROSAS 1165,MERLO (PARTE),652,5
56,ESCUELA DE ORIENTACION,JUAN M.DE ROSAS 1165,MERLO (PARTE),652,5
57,ESCUELA DE ORIENTACION,JUAN M.DE ROSAS 1165,MERLO (PARTE),652,5
58,ESCUELA ES NRO17,AV.LIB.GRAL SAN MARTIN 472,MERLO (PARTE),652,9
59,ESCUELA ES NRO17,AV.LIB.GRAL SAN MARTIN 472,MERLO (PARTE),652,9
60,ESCUELA ES NRO17,AV.LIB.GRAL SAN MARTIN 472,MERLO (PARTE),652,9
61,ESCUELA ES NRO17,AV.LIB.GRAL SAN MARTIN 472,MERLO (PARTE),652,9
62,ESCUELA ES NRO17,AV.LIB.GRAL SAN MARTIN 472,MERLO (PARTE),652,9
63,ESCUELA ES NRO17,AV.LIB.GRAL SAN MARTIN 472,MERLO (PARTE),652,9
64,ESCUELA ES NRO17,AV.LIB.GRAL SAN MARTIN 472,MERLO (PARTE),652,9
65,ESCUELA ES NRO17,AV.LIB.GRAL SAN MARTIN 472,MERLO (PARTE),652,9
66,ESCUELA ES NRO17,AV.LIB.GRAL SAN MARTIN 472,MERLO (PARTE),652,9
67,ESCUELA EP NRO36,SULLIVAN 1200,MERLO,652,6
68,ESCUELA EP NRO36,SULLIVAN 1200,MERLO,652,6
69,ESCUELA EP NRO36,SULLIVAN 1200,MERLO,652,6
70,ESCUELA EP NRO36,SULLIVAN 1200,MERLO,652,6
71,ESCUELA EP NRO36,SULLIVAN 1200,MERLO,652,6
72,ESCUELA EP NRO36,SULLIVAN 1200,MERLO,652,6
73,INST.FUNDADOR FCO.DE MERLO,25 DE MAYO 1225,MERLO (PARTE),652,8
74,INST.FUNDADOR FCO.DE MERLO,25 DE MAYO 1225,MERLO (PARTE),652,8
75,INST.FUNDADOR FCO.DE MERLO,25 DE MAYO 1225,MERLO (PARTE),652,8
76,INST.FUNDADOR FCO.DE MERLO,25 DE MAYO 1225,MERLO (PARTE),652,8
77,INST.FUNDADOR FCO.DE MERLO,25 DE MAYO 1225,MERLO (PARTE),652,8
78,INST.FUNDADOR FCO.DE MERLO,25 DE MAYO 1225,MERLO (PARTE),652,8
79,INST.FUNDADOR FCO.DE MERLO,25 DE MAYO 1225,MERLO (PARTE),652,8
80,INST.FUNDADOR FCO.DE MERLO,25 DE MAYO 1225,MERLO (PARTE),652,8
81,ESCUELA ES NRO9,AV.ALEM 1588,MERLO (PARTE),652,8
82,ESCUELA ES NRO9,AV.ALEM 1588,MERLO (PARTE),652,8
83,ESCUELA ES NRO9,AV.ALEM 1588,MERLO (PARTE),652,8
84,ESCUELA ES NRO9,AV.ALEM 1588,MERLO (PARTE),652,8
85,ESCUELA ES NRO9,AV.ALEM 1588,MERLO (PARTE),652,8
86,ESCUELA ES NRO9,AV.ALEM 1588,MERLO (PARTE),652,8
87,ESCUELA ES NRO9,AV.ALEM 1588,MERLO (PARTE),652,8
88,ESCUELA ES NRO9,AV.ALEM 1588,MERLO (PARTE),652,8
89,ESCUELA EP NRO48/ES NRO27,RODIN Y GALENO,MERLO (PARTE),652,8
90,ESCUELA EP NRO48/ES NRO27,RODIN Y GALENO,MERLO (PARTE),652,8
91,ESCUELA EP NRO48/ES NRO27,RODIN Y GALENO,MERLO (PARTE),652,8
92,ESCUELA EP NRO48/ES NRO27,RODIN Y GALENO,MERLO (PARTE),652,8
93,ESCUELA EP NRO48/ES NRO27,RODIN Y GALENO,MERLO (PARTE),652,8
94,ESCUELA EP NRO48/ES NRO27,RODIN Y GALENO,MERLO (PARTE),652,8
95,ESCUELA EP NRO48/ES NRO27,RODIN Y GALENO,MERLO (PARTE),652,8
96,ESCUELA EP NRO48/ES NRO27,RODIN Y GALENO,MERLO (PARTE),652,8
97,INST.MODERNO DE EDUC.INTEGRAL,CASTRO BARROS 223,MERLO (PARTE),652,5
98,INST.MODERNO DE EDUC.INTEGRAL,CASTRO BARROS 223,MERLO (PARTE),652,5
99,INST.MODERNO DE EDUC.INTEGRAL,CASTRO BARROS 223,MERLO (PARTE),652,5
100,INST.MODERNO DE EDUC.INTEGRAL,CASTRO BARROS 223,MERLO (PARTE),652,5
101,INST.MODERNO DE EDUC.INTEGRAL,CASTRO BARROS 223,MERLO (PARTE),652,5
102,ESCUELA EP NRO44,SAN JUAN 1150,PADUA NORTE,652,7
103,ESCUELA EP NRO44,SAN JUAN 1150,PADUA NORTE,652,7
104,ESCUELA EP NRO44,SAN JUAN 1150,PADUA NORTE,652,7
105,ESCUELA EP NRO44,SAN JUAN 1150,PADUA NORTE,652,7
106,ESCUELA EP NRO44,SAN JUAN 1150,PADUA NORTE,652,7
107,ESCUELA EP NRO44,SAN JUAN 1150,PADUA NORTE,652,7
108,ESCUELA EP NRO44,SAN JUAN 1150,PADUA NORTE,652,7
109,ESCUELA EP NRO14,BRASIL 1670 Y MEDRANO,MERLO (PARTE),652,9
110,ESCUELA EP NRO14,BRASIL 1670 Y MEDRANO,MERLO (PARTE),652,9
111,ESCUELA EP NRO14,BRASIL 1670 Y MEDRANO,MERLO (PARTE),652,9
112,ESCUELA EP NRO14,BRASIL 1670 Y MEDRANO,MERLO (PARTE),652,9
113,ESCUELA EP NRO14,BRASIL 1670 Y MEDRANO,MERLO (PARTE),652,9
114,ESCUELA EP NRO14,BRASIL 1670 Y MEDRANO,MERLO (PARTE),652,9
115,ESCUELA EP NRO14,BRASIL 1670 Y MEDRANO,MERLO (PARTE),652,9
116,ESCUELA EP NRO14,BRASIL 1670 Y MEDRANO,MERLO (PARTE),652,9
117,ESCUELA EP NRO14,BRASIL 1670 Y MEDRANO,MERLO (PARTE),652,9
118,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
119,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
120,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
121,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
122,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
123,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
124,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
125,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
126,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
127,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
128,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
129,ESCUELA EP NRO33,PERDRIEL 2545,MERLO (PARTE),652,12
130,ESCUELA EP NRO38,SERRANO 1702,MERLO (PARTE),652,6
131,ESCUELA EP NRO38,SERRANO 1702,MERLO (PARTE),652,6
132,ESCUELA EP NRO38,SERRANO 1702,MERLO (PARTE),652,6
133,ESCUELA EP NRO38,SERRANO 1702,MERLO (PARTE),652,6
134,ESCUELA EP NRO38,SERRANO 1702,MERLO (PARTE),652,6
135,ESCUELA EP NRO38,SERRANO 1702,MERLO (PARTE),652,6
136,ESCUELA ET NRO1,REAL 161,MERLO (PARTE),652,7
137,ESCUELA ET NRO1,REAL 161,MERLO (PARTE),652,7
138,ESCUELA ET NRO1,REAL 161,MERLO (PARTE),652,7
139,ESCUELA ET NRO1,REAL 161,MERLO (PARTE),652,7
140,ESCUELA ET NRO1,REAL 161,MERLO (PARTE),652,7
141,ESCUELA ET NRO1,REAL 161,MERLO (PARTE),652,7
142,ESCUELA ET NRO1,REAL 161,MERLO (PARTE),652,7
143,ESCUELA ES NRO16,J.M.DE ROSAS Y JUJUY,MERLO (PARTE),652,10
144,ESCUELA ES NRO16,J.M.DE ROSAS Y JUJUY,MERLO (PARTE),652,10
145,ESCUELA ES NRO16,J.M.DE ROSAS Y JUJUY,MERLO (PARTE),652,10
146,ESCUELA ES NRO16,J.M.DE ROSAS Y JUJUY,MERLO (PARTE),652,10
147,ESCUELA ES NRO16,J.M.DE ROSAS Y JUJUY,MERLO (PARTE),652,10
148,ESCUELA ES NRO16,J.M.DE ROSAS Y JUJUY,MERLO (PARTE),652,10
149,ESCUELA ES NRO16,J.M.DE ROSAS Y JUJUY,MERLO (PARTE),652,10
150,ESCUELA ES NRO16,J.M.DE ROSAS Y JUJUY,MERLO (PARTE),652,10
151,ESCUELA ES NRO16,J.M.DE ROSAS Y JUJUY,MERLO (PARTE),652,10
152,ESCUELA ES NRO16,J.M.DE ROSAS Y JUJUY,MERLO (PARTE),652,10
153,ESCUELA ET NRO2,INDEPENDENCIA Y ALSINA,MERLO (PARTE),652,11
154,ESCUELA ET NRO2,INDEPENDENCIA Y ALSINA,MERLO (PARTE),652,11
155,ESCUELA ET NRO2,INDEPENDENCIA Y ALSINA,MERLO (PARTE),652,11
156,ESCUELA ET NRO2,INDEPENDENCIA Y ALSINA,MERLO (PARTE),652,11
157,ESCUELA ET NRO2,INDEPENDENCIA Y ALSINA,MERLO (PARTE),652,11
158,ESCUELA ET NRO2,INDEPENDENCIA Y ALSINA,MERLO (PARTE),652,11
159,ESCUELA ET NRO2,INDEPENDENCIA Y ALSINA,MERLO (PARTE),652,11
160,ESCUELA ET NRO2,INDEPENDENCIA Y ALSINA,MERLO (PARTE),652,11
161,ESCUELA ET NRO2,INDEPENDENCIA Y ALSINA,MERLO (PARTE),652,11
162,ESCUELA ET NRO2,INDEPENDENCIA Y ALSINA,MERLO (PARTE),652,11
163,ESCUELA ET NRO2,INDEPENDENCIA Y ALSINA,MERLO (PARTE),652,11
164,ESCUELA ES NRO3,HERITIER E/FENTANE-VIGILANTE,MERLO,652,6
165,ESCUELA ES NRO3,HERITIER E/FENTANE-VIGILANTE,MERLO,652,6
166,ESCUELA ES NRO3,HERITIER E/FENTANE-VIGILANTE,MERLO,652,6
167,ESCUELA ES NRO3,HERITIER E/FENTANE-VIGILANTE,MERLO,652,6
168,ESCUELA ES NRO3,HERITIER E/FENTANE-VIGILANTE,MERLO,652,6
169,ESCUELA ES NRO3,HERITIER E/FENTANE-VIGILANTE,MERLO,652,6
170,ESCUELA POLIMODAL NRO13,RODRIGUEZ 5200,BROMATERA,652,10
171,ESCUELA POLIMODAL NRO13,RODRIGUEZ 5200,BROMATERA,652,10
172,ESCUELA POLIMODAL NRO13,RODRIGUEZ 5200,BROMATERA,652,10
173,ESCUELA POLIMODAL NRO13,RODRIGUEZ 5200,BROMATERA,652,10
174,ESCUELA POLIMODAL NRO13,RODRIGUEZ 5200,BROMATERA,652,10
175,ESCUELA POLIMODAL NRO13,RODRIGUEZ 5200,BROMATERA,652,10
176,ESCUELA POLIMODAL NRO13,RODRIGUEZ 5200,BROMATERA,652,10
177,ESCUELA POLIMODAL NRO13,RODRIGUEZ 5200,BROMATERA,652,10
178,ESCUELA POLIMODAL NRO13,RODRIGUEZ 5200,BROMATERA,652,10
179,ESCUELA POLIMODAL NRO13,RODRIGUEZ 5200,BROMATERA,652,10
180,INSTITUTO MANUEL DORREGO,MURRAY 1177,BROPQUE.SAN MARTIN,652,6
181,INSTITUTO MANUEL DORREGO,MURRAY 1177,BROPQUE.SAN MARTIN,652,6
182,INSTITUTO MANUEL DORREGO,MURRAY 1177,BROPQUE.SAN MARTIN,652,6
183,INSTITUTO MANUEL DORREGO,MURRAY 1177,BROPQUE.SAN MARTIN,652,6
184,INSTITUTO MANUEL DORREGO,MURRAY 1177,BROPQUE.SAN MARTIN,652,6
185,INSTITUTO MANUEL DORREGO,MURRAY 1177,BROPQUE.SAN MARTIN,652,6
186,ESCUELA ET NRO4,FLEMING 4133,BROPQUE.SAN MARTIN,652,9
187,ESCUELA ET NRO4,FLEMING 4133,BROPQUE.SAN MARTIN,652,9
188,ESCUELA ET NRO4,FLEMING 4133,BROPQUE.SAN MARTIN,652,9
189,ESCUELA ET NRO4,FLEMING 4133,BROPQUE.SAN MARTIN,652,9
190,ESCUELA ET NRO4,FLEMING 4133,BROPQUE.SAN MARTIN,652,9
191,ESCUELA ET NRO4,FLEMING 4133,BROPQUE.SAN MARTIN,652,9
192,ESCUELA ET NRO4,FLEMING 4133,BROPQUE.SAN MARTIN,652,9
193,ESCUELA ET NRO4,FLEMING 4133,BROPQUE.SAN MARTIN,652,9
194,ESCUELA ET NRO4,FLEMING 4133,BROPQUE.SAN MARTIN,652,9
195,ESCUELA EP NRO13,FILIBERTO E/BRUNET Y TARIJA,BRO POMPEYA,652,10
196,ESCUELA EP NRO13,FILIBERTO E/BRUNET Y TARIJA,BRO POMPEYA,652,10
197,ESCUELA EP NRO13,FILIBERTO E/BRUNET Y TARIJA,BRO POMPEYA,652,10
198,ESCUELA EP NRO13,FILIBERTO E/BRUNET Y TARIJA,BRO POMPEYA,652,10
199,ESCUELA EP NRO13,FILIBERTO E/BRUNET Y TARIJA,BRO POMPEYA,652,10
200,ESCUELA EP NRO13,FILIBERTO E/BRUNET Y TARIJA,BRO POMPEYA,652,10
201,ESCUELA EP NRO13,FILIBERTO E/BRUNET Y TARIJA,BRO POMPEYA,652,10
202,ESCUELA EP NRO13,FILIBERTO E/BRUNET Y TARIJA,BRO POMPEYA,652,10
203,ESCUELA EP NRO13,FILIBERTO E/BRUNET Y TARIJA,BRO POMPEYA,652,10
204,ESCUELA EP NRO13,FILIBERTO E/BRUNET Y TARIJA,BRO POMPEYA,652,10
205,ESCUELA EP NRO26/ES NRO31,J.MARTI E/CACHEUTA-MADARIAGA,BRO LOMA FLORIDA,652,11
206,ESCUELA EP NRO26/ES NRO31,J.MARTI E/CACHEUTA-MADARIAGA,BRO LOMA FLORIDA,652,11
207,ESCUELA EP NRO26/ES NRO31,J.MARTI E/CACHEUTA-MADARIAGA,BRO LOMA FLORIDA,652,11
208,ESCUELA EP NRO26/ES NRO31,J.MARTI E/CACHEUTA-MADARIAGA,BRO LOMA FLORIDA,652,11
209,ESCUELA EP NRO26/ES NRO31,J.MARTI E/CACHEUTA-MADARIAGA,BRO LOMA FLORIDA,652,11
210,ESCUELA EP NRO26/ES NRO31,J.MARTI E/CACHEUTA-MADARIAGA,BRO LOMA FLORIDA,652,11
211,ESCUELA EP NRO26/ES NRO31,J.MARTI E/CACHEUTA-MADARIAGA,BRO LOMA FLORIDA,652,11
212,ESCUELA EP NRO26/ES NRO31,J.MARTI E/CACHEUTA-MADARIAGA,BRO LOMA FLORIDA,652,11
213,ESCUELA EP NRO26/ES NRO31,J.MARTI E/CACHEUTA-MADARIAGA,BRO LOMA FLORIDA,652,11
214,ESCUELA EP NRO26/ES NRO31,J.MARTI E/CACHEUTA-MADARIAGA,BRO LOMA FLORIDA,652,11
215,ESCUELA EP NRO26/ES NRO31,J.MARTI E/CACHEUTA-MADARIAGA,BRO LOMA FLORIDA,652,11
216,ESCUELA EP NRO41,CHAPERROUGE 550,BROPQUE.SAN MARTIN,652,9
217,ESCUELA EP NRO41,CHAPERROUGE 550,BROPQUE.SAN MARTIN,652,9
218,ESCUELA EP NRO41,CHAPERROUGE 550,BROPQUE.SAN MARTIN,652,9
219,ESCUELA EP NRO41,CHAPERROUGE 550,BROPQUE.SAN MARTIN,652,9
220,ESCUELA EP NRO41,CHAPERROUGE 550,BROPQUE.SAN MARTIN,652,9
221,ESCUELA EP NRO41,CHAPERROUGE 550,BROPQUE.SAN MARTIN,652,9
222,ESCUELA EP NRO41,CHAPERROUGE 550,BROPQUE.SAN MARTIN,652,9
223,ESCUELA EP NRO41,CHAPERROUGE 550,BROPQUE.SAN MARTIN,652,9
224,ESCUELA EP NRO41,CHAPERROUGE 550,BROPQUE.SAN MARTIN,652,9
225,INST.PARROQ.NTRA.SRA.DE FATIMA,MURRAY 711,BROPQUE.SAN MARTIN,652,8
226,INST.PARROQ.NTRA.SRA.DE FATIMA,MURRAY 711,BROPQUE.SAN MARTIN,652,8
227,INST.PARROQ.NTRA.SRA.DE FATIMA,MURRAY 711,BROPQUE.SAN MARTIN,652,8
228,INST.PARROQ.NTRA.SRA.DE FATIMA,MURRAY 711,BROPQUE.SAN MARTIN,652,8
229,INST.PARROQ.NTRA.SRA.DE FATIMA,MURRAY 711,BROPQUE.SAN MARTIN,652,8
230,INST.PARROQ.NTRA.SRA.DE FATIMA,MURRAY 711,BROPQUE.SAN MARTIN,652,8
231,INST.PARROQ.NTRA.SRA.DE FATIMA,MURRAY 711,BROPQUE.SAN MARTIN,652,8
232,INST.PARROQ.NTRA.SRA.DE FATIMA,MURRAY 711,BROPQUE.SAN MARTIN,652,8
233,ESCUELA EP NRO24,BACH 2865,BRO LOMA GRANDE,652,6
234,ESCUELA EP NRO24,BACH 2865,BRO LOMA GRANDE,652,6
235,ESCUELA EP NRO24,BACH 2865,BRO LOMA GRANDE,652,6
236,ESCUELA EP NRO24,BACH 2865,BRO LOMA GRANDE,652,6
237,ESCUELA EP NRO24,BACH 2865,BRO LOMA GRANDE,652,6
238,ESCUELA EP NRO24,BACH 2865,BRO LOMA GRANDE,652,6
239,ESCUELA EP NRO50,DALTON E/FRAGA Y CHAGAS,BRO ARCO IRIS,652,9
240,ESCUELA EP NRO50,DALTON E/FRAGA Y CHAGAS,BRO ARCO IRIS,652,9
241,ESCUELA EP NRO50,DALTON E/FRAGA Y CHAGAS,BRO ARCO IRIS,652,9
242,ESCUELA EP NRO50,DALTON E/FRAGA Y CHAGAS,BRO ARCO IRIS,652,9
243,ESCUELA EP NRO50,DALTON E/FRAGA Y CHAGAS,BRO ARCO IRIS,652,9
244,ESCUELA EP NRO50,DALTON E/FRAGA Y CHAGAS,BRO ARCO IRIS,652,9
245,ESCUELA EP NRO50,DALTON E/FRAGA Y CHAGAS,BRO ARCO IRIS,652,9
246,ESCUELA EP NRO50,DALTON E/FRAGA Y CHAGAS,BRO ARCO IRIS,652,9
247,ESCUELA EP NRO50,DALTON E/FRAGA Y CHAGAS,BRO ARCO IRIS,652,9
248,ESCUELA ES NRO47,CHAGAS E/FRAGA Y FILIBERTO,BRO ARCO IRIS,652,6
249,ESCUELA ES NRO47,CHAGAS E/FRAGA Y FILIBERTO,BRO ARCO IRIS,652,6
250,ESCUELA ES NRO47,CHAGAS E/FRAGA Y FILIBERTO,BRO ARCO IRIS,652,6
251,ESCUELA ES NRO47,CHAGAS E/FRAGA Y FILIBERTO,BRO ARCO IRIS,652,6
252,ESCUELA ES NRO47,CHAGAS E/FRAGA Y FILIBERTO,BRO ARCO IRIS,652,6
253,ESCUELA ES NRO47,CHAGAS E/FRAGA Y FILIBERTO,BRO ARCO IRIS,652,6
254,ESCUELA NUESTRA SRA.DE ITATI,ECHEVERRY Y 25 DE MAYO,BROPQUE.SAN MARTIN,652,10
255,ESCUELA NUESTRA SRA.DE ITATI,ECHEVERRY Y 25 DE MAYO,BROPQUE.SAN MARTIN,652,10
256,ESCUELA NUESTRA SRA.DE ITATI,ECHEVERRY Y 25 DE MAYO,BROPQUE.SAN MARTIN,652,10
257,ESCUELA NUESTRA SRA.DE ITATI,ECHEVERRY Y 25 DE MAYO,BROPQUE.SAN MARTIN,652,10
258,ESCUELA NUESTRA SRA.DE ITATI,ECHEVERRY Y 25 DE MAYO,BROPQUE.SAN MARTIN,652,10
259,ESCUELA NUESTRA SRA.DE ITATI,ECHEVERRY Y 25 DE MAYO,BROPQUE.SAN MARTIN,652,10
260,ESCUELA NUESTRA SRA.DE ITATI,ECHEVERRY Y 25 DE MAYO,BROPQUE.SAN MARTIN,652,10
261,ESCUELA NUESTRA SRA.DE ITATI,ECHEVERRY Y 25 DE MAYO,BROPQUE.SAN MARTIN,652,10
262,ESCUELA NUESTRA SRA.DE ITATI,ECHEVERRY Y 25 DE MAYO,BROPQUE.SAN MARTIN,652,10
263,ESCUELA NUESTRA SRA.DE ITATI,ECHEVERRY Y 25 DE MAYO,BROPQUE.SAN MARTIN,652,10
264,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
265,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
266,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
267,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
268,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
269,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
270,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
271,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
272,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
273,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
274,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
275,ESCUELA EP NRO30,PAGOLA 795 ESQ.BALBASTRO,BROPQUE.SAN MARTIN,652,12
276,ESCUELA EP NRO25,FRAGA ESQ.VILLAFAÑE,BROSAN EDUARDO,652,12
277,ESCUELA EP NRO25,FRAGA ESQ.VILLAFAÑE,BROSAN EDUARDO,652,12
278,ESCUELA EP NRO25,FRAGA ESQ.VILLAFAÑE,BROSAN EDUARDO,652,12
279,ESCUELA EP NRO25,FRAGA ESQ.VILLAFAÑE,BROSAN EDUARDO,652,12
280,ESCUELA EP NRO25,FRAGA ESQ.VILLAFAÑE,BROSAN EDUARDO,652,12
